s_id	sentence	target_tags	opinion_words_tags
train-469	but when we looked at the menu , there were n't a lot of choices , most of them were dumplings in the appetizer section .	but\O when\O we\O looked\O at\O the\O menu\B ,\O there\O were\O n't\O a\O lot\O of\O choices\O ,\O most\O of\O them\O were\O dumplings\O in\O the\O appetizer\O section\O .\O	but\O when\O we\O looked\O at\O the\O menu\O ,\O there\O were\O n't\O a\O lot\O of\O choices\O ,\O most\O of\O them\O were\O dumplings\O in\O the\O appetizer\O section\O .\O
train-470	The service varys from day to day- sometimes they 're very nice , and sometimes not .	The\O service\B varys\O from\O day\O to\O day-\O sometimes\O they\O 're\O very\O nice\O ,\O and\O sometimes\O not\O .\O	The\O service\O varys\B from\O day\O to\O day-\O sometimes\O they\O 're\O very\O nice\O ,\O and\O sometimes\O not\O .\O
train-471	I have to highly recommend the lobster roll - not to much mayo ; you can tell it was a fresh lobster .	I\O have\O to\O highly\O recommend\O the\O lobster\B roll\I -\O not\O to\O much\O mayo\O ;\O you\O can\O tell\O it\O was\O a\O fresh\O lobster\O .\O	I\O have\O to\O highly\O recommend\B the\O lobster\O roll\O -\O not\O to\O much\O mayo\O ;\O you\O can\O tell\O it\O was\O a\O fresh\O lobster\O .\O
train-472	I have to highly recommend the lobster roll - not to much mayo ; you can tell it was a fresh lobster .	I\O have\O to\O highly\O recommend\O the\O lobster\O roll\O -\O not\O to\O much\O mayo\O ;\O you\O can\O tell\O it\O was\O a\O fresh\O lobster\B .\O	I\O have\O to\O highly\O recommend\O the\O lobster\O roll\O -\O not\O to\O much\O mayo\O ;\O you\O can\O tell\O it\O was\O a\O fresh\B lobster\O .\O
train-473	My boyfriend had Prime Rib it was good .	My\O boyfriend\O had\O Prime\B Rib\I it\O was\O good\O .\O	My\O boyfriend\O had\O Prime\O Rib\O it\O was\O good\B .\O
train-474	One of us actually liked the expresso - that 's it .	One\O of\O us\O actually\O liked\O the\O expresso\B -\O that\O 's\O it\O .\O	One\O of\O us\O actually\O liked\B the\O expresso\O -\O that\O 's\O it\O .\O
train-475	I had the duck breast special on my last visit and it was incredible .	I\O had\O the\O duck\B breast\I special\I on\O my\O last\O visit\O and\O it\O was\O incredible\O .\O	I\O had\O the\O duck\O breast\O special\O on\O my\O last\O visit\O and\O it\O was\O incredible\B .\O
train-476	the drinks are amazing and half off till 8pm .	the\O drinks\B are\O amazing\O and\O half\O off\O till\O 8pm\O .\O	the\O drinks\O are\O amazing\B and\O half\O off\O till\O 8pm\O .\O
train-477	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you do n't like .	The\O food\O can\O get\O pricey\O but\O the\O prixe\B fixe\I tasting\I menu\I is\O the\O greatest\O food\O for\O a\O good\O price\O and\O they\O cater\O the\O food\O to\O any\O food\O allergies\O or\O food\O you\O do\O n't\O like\O .\O	The\O food\O can\O get\O pricey\O but\O the\O prixe\O fixe\O tasting\O menu\O is\O the\O greatest\B food\O for\O a\O good\O price\O and\O they\O cater\O the\O food\O to\O any\O food\O allergies\O or\O food\O you\O do\O n't\O like\O .\O
train-478	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you do n't like .	The\O food\B can\O get\O pricey\O but\O the\O prixe\O fixe\O tasting\O menu\O is\O the\O greatest\O food\O for\O a\O good\O price\O and\O they\O cater\O the\O food\O to\O any\O food\O allergies\O or\O food\O you\O do\O n't\O like\O .\O	The\O food\O can\O get\O pricey\B but\O the\O prixe\O fixe\O tasting\O menu\O is\O the\O greatest\O food\O for\O a\O good\O price\O and\O they\O cater\O the\O food\O to\O any\O food\O allergies\O or\O food\O you\O do\O n't\O like\O .\O
train-479	The view is spectacular , and the food is great .	The\O view\B is\O spectacular\O ,\O and\O the\O food\O is\O great\O .\O	The\O view\O is\O spectacular\B ,\O and\O the\O food\O is\O great\O .\O
train-480	The view is spectacular , and the food is great .	The\O view\O is\O spectacular\O ,\O and\O the\O food\B is\O great\O .\O	The\O view\O is\O spectacular\O ,\O and\O the\O food\O is\O great\B .\O
train-481	The soup for the udon was soy sauce and water .	The\O soup\B for\I the\I udon\I was\O soy\O sauce\O and\O water\O .\O	The\O soup\O for\O the\O udon\O was\O soy\O sauce\O and\O water\O .\O
train-482	While the ambiance and atmosphere were great , the food and service could have been a lot better .	While\O the\O ambiance\B and\O atmosphere\O were\O great\O ,\O the\O food\O and\O service\O could\O have\O been\O a\O lot\O better\O .\O	While\O the\O ambiance\O and\O atmosphere\O were\O great\B ,\O the\O food\O and\O service\O could\O have\O been\O a\O lot\O better\O .\O
train-483	While the ambiance and atmosphere were great , the food and service could have been a lot better .	While\O the\O ambiance\O and\O atmosphere\B were\O great\O ,\O the\O food\O and\O service\O could\O have\O been\O a\O lot\O better\O .\O	While\O the\O ambiance\O and\O atmosphere\O were\O great\B ,\O the\O food\O and\O service\O could\O have\O been\O a\O lot\O better\O .\O
train-484	While the ambiance and atmosphere were great , the food and service could have been a lot better .	While\O the\O ambiance\O and\O atmosphere\O were\O great\O ,\O the\O food\B and\O service\O could\O have\O been\O a\O lot\O better\O .\O	While\O the\O ambiance\O and\O atmosphere\O were\O great\O ,\O the\O food\O and\O service\O could\B have\I been\I a\I lot\I better\I .\O
train-485	While the ambiance and atmosphere were great , the food and service could have been a lot better .	While\O the\O ambiance\O and\O atmosphere\O were\O great\O ,\O the\O food\O and\O service\B could\O have\O been\O a\O lot\O better\O .\O	While\O the\O ambiance\O and\O atmosphere\O were\O great\O ,\O the\O food\O and\O service\O could\B have\I been\I a\I lot\I better\I .\O
train-486	The hostess is rude to the point of being offensive .	The\O hostess\B is\O rude\O to\O the\O point\O of\O being\O offensive\O .\O	The\O hostess\O is\O rude\B to\O the\O point\O of\O being\O offensive\B .\O
train-487	For authentic Thai food , look no further than Toons .	For\O authentic\O Thai\B food\I ,\O look\O no\O further\O than\O Toons\O .\O	For\O authentic\B Thai\O food\O ,\O look\O no\O further\O than\O Toons\O .\O
train-488	THe perfect spot .	THe\O perfect\O spot\B .\O	THe\O perfect\B spot\O .\O
train-489	The setting is casual and romantic .	The\O setting\B is\O casual\O and\O romantic\O .\O	The\O setting\O is\O casual\B and\O romantic\B .\O
train-490	I went there for lunch and it was not as good as I expected from the reviews I read .	I\O went\O there\O for\O lunch\B and\O it\O was\O not\O as\O good\O as\O I\O expected\O from\O the\O reviews\O I\O read\O .\O	I\O went\O there\O for\O lunch\O and\O it\O was\O not\B as\I good\I as\I I\I expected\I from\O the\O reviews\O I\O read\O .\O
train-491	I did n't complain , I liked the atmosphere so much .	I\O did\O n't\O complain\O ,\O I\O liked\O the\O atmosphere\B so\O much\O .\O	I\O did\O n't\O complain\O ,\O I\O liked\B the\O atmosphere\O so\O much\O .\O
train-492	When you 're sitting in their main dining room ( which has a spectacular , hand-painted high ceiling ) you 'd never know there was a world outside .	When\O you\O 're\O sitting\O in\O their\O main\O dining\O room\O (\O which\O has\O a\O spectacular\O ,\O hand-painted\O high\O ceiling\B )\O you\O 'd\O never\O know\O there\O was\O a\O world\O outside\O .\O	When\O you\O 're\O sitting\O in\O their\O main\O dining\O room\O (\O which\O has\O a\O spectacular\B ,\O hand-painted\B high\B ceiling\O )\O you\O 'd\O never\O know\O there\O was\O a\O world\O outside\O .\O
train-493	When you 're sitting in their main dining room ( which has a spectacular , hand-painted high ceiling ) you 'd never know there was a world outside .	When\O you\O 're\O sitting\O in\O their\O main\B dining\I room\I (\O which\O has\O a\O spectacular\O ,\O hand-painted\O high\O ceiling\O )\O you\O 'd\O never\O know\O there\O was\O a\O world\O outside\O .\O	When\O you\O 're\O sitting\O in\O their\O main\O dining\O room\O (\O which\O has\O a\O spectacular\B ,\O hand-painted\O high\O ceiling\O )\O you\O 'd\O never\O know\O there\O was\O a\O world\O outside\O .\O
train-494	I have reservations about the all you can eat deal , however -- the choices are fairly limited and you can probably order more food than you can eat for less than $ 18 by just going off the menu .	I\O have\O reservations\O about\O the\O all\B you\I can\I eat\I deal\I ,\O however\O --\O the\O choices\O are\O fairly\O limited\O and\O you\O can\O probably\O order\O more\O food\O than\O you\O can\O eat\O for\O less\O than\O $\O 18\O by\O just\O going\O off\O the\O menu\O .\O	I\O have\O reservations\O about\O the\O all\O you\O can\O eat\O deal\O ,\O however\O --\O the\O choices\O are\O fairly\O limited\B and\O you\O can\O probably\O order\O more\O food\O than\O you\O can\O eat\O for\O less\O than\O $\O 18\O by\O just\O going\O off\O the\O menu\O .\O
train-495	I did not try the caviar but I tried their salmon and crab salad ( they are all good )	I\O did\O not\O try\O the\O caviar\O but\O I\O tried\O their\O salmon\B and\O crab\O salad\O (\O they\O are\O all\O good\O )\O	I\O did\O not\O try\O the\O caviar\O but\O I\O tried\O their\O salmon\O and\O crab\O salad\O (\O they\O are\O all\O good\B )\O
train-496	I did not try the caviar but I tried their salmon and crab salad ( they are all good )	I\O did\O not\O try\O the\O caviar\O but\O I\O tried\O their\O salmon\O and\O crab\B salad\I (\O they\O are\O all\O good\O )\O	I\O did\O not\O try\O the\O caviar\O but\O I\O tried\O their\O salmon\O and\O crab\O salad\O (\O they\O are\O all\O good\B )\O
train-497	With the great variety on the menu , I eat here often and never get bored .	With\O the\O great\O variety\O on\O the\O menu\B ,\O I\O eat\O here\O often\O and\O never\O get\O bored\O .\O	With\O the\O great\B variety\I on\O the\O menu\O ,\O I\O eat\O here\O often\O and\O never\O get\O bored\O .\O
train-498	The first time the sushi was outstanding , the second time it was a little bland .	The\O first\O time\O the\O sushi\B was\O outstanding\O ,\O the\O second\O time\O it\O was\O a\O little\O bland\O .\O	The\O first\O time\O the\O sushi\O was\O outstanding\B ,\O the\O second\O time\O it\O was\O a\O little\O bland\B .\O
train-499	However , if you want great food at a great price and do n't mind the decor , you ca n't beat this place .	However\O ,\O if\O you\O want\O great\O food\B at\O a\O great\O price\O and\O do\O n't\O mind\O the\O decor\O ,\O you\O ca\O n't\O beat\O this\O place\O .\O	However\O ,\O if\O you\O want\O great\B food\O at\O a\O great\O price\O and\O do\O n't\O mind\O the\O decor\O ,\O you\O ca\O n't\O beat\O this\O place\O .\O
train-500	However , if you want great food at a great price and do n't mind the decor , you ca n't beat this place .	However\O ,\O if\O you\O want\O great\O food\O at\O a\O great\O price\O and\O do\O n't\O mind\O the\O decor\B ,\O you\O ca\O n't\O beat\O this\O place\O .\O	However\O ,\O if\O you\O want\O great\O food\O at\O a\O great\O price\O and\O do\O n't\O mind\O the\O decor\O ,\O you\O ca\O n't\O beat\O this\O place\O .\O
train-501	I have been to Casimir over 5 times and I have always had a great time there .	I\O have\O been\O to\O Casimir\B over\O 5\O times\O and\O I\O have\O always\O had\O a\O great\O time\O there\O .\O	I\O have\O been\O to\O Casimir\O over\O 5\O times\O and\O I\O have\O always\O had\O a\O great\B time\I there\O .\O
train-502	I highly recommend Cafe St. Bart 's for their food , the ambience and wonderful service .	I\O highly\O recommend\O Cafe\O St.\O Bart\O 's\O for\O their\O food\O ,\O the\O ambience\O and\O wonderful\O service\B .\O	I\O highly\O recommend\B Cafe\O St.\O Bart\O 's\O for\O their\O food\O ,\O the\O ambience\O and\O wonderful\B service\O .\O
train-503	I highly recommend Cafe St. Bart 's for their food , the ambience and wonderful service .	I\O highly\O recommend\O Cafe\O St.\O Bart\O 's\O for\O their\O food\B ,\O the\O ambience\O and\O wonderful\O service\O .\O	I\O highly\O recommend\B Cafe\O St.\O Bart\O 's\O for\O their\O food\O ,\O the\O ambience\O and\O wonderful\O service\O .\O
train-504	I highly recommend Cafe St. Bart 's for their food , the ambience and wonderful service .	I\O highly\O recommend\O Cafe\O St.\O Bart\O 's\O for\O their\O food\O ,\O the\O ambience\B and\O wonderful\O service\O .\O	I\O highly\O recommend\B Cafe\O St.\O Bart\O 's\O for\O their\O food\O ,\O the\O ambience\O and\O wonderful\O service\O .\O
train-505	Just straight up cheap , good food .	Just\O straight\O up\O cheap\O ,\O good\O food\B .\O	Just\O straight\O up\O cheap\B ,\O good\B food\O .\O
train-506	Sauce was watery and the food did n't have much flavor .	Sauce\B was\O watery\O and\O the\O food\O did\O n't\O have\O much\O flavor\O .\O	Sauce\O was\O watery\B and\O the\O food\O did\O n't\O have\O much\O flavor\O .\O
train-507	Sauce was watery and the food did n't have much flavor .	Sauce\O was\O watery\O and\O the\O food\B did\O n't\O have\O much\O flavor\O .\O	Sauce\O was\O watery\O and\O the\O food\O did\O n't\O have\O much\O flavor\O .\O
train-508	However , go for the ambience , and consider the food just a companion for a trip across the world !	However\O ,\O go\O for\O the\O ambience\B ,\O and\O consider\O the\O food\O just\O a\O companion\O for\O a\O trip\O across\O the\O world\O !\O	However\O ,\O go\O for\O the\O ambience\O ,\O and\O consider\O the\O food\O just\O a\O companion\O for\O a\O trip\O across\O the\O world\O !\O
train-509	However , go for the ambience , and consider the food just a companion for a trip across the world !	However\O ,\O go\O for\O the\O ambience\O ,\O and\O consider\O the\O food\B just\O a\O companion\O for\O a\O trip\O across\O the\O world\O !\O	However\O ,\O go\O for\O the\O ambience\O ,\O and\O consider\O the\O food\O just\O a\O companion\O for\O a\O trip\O across\O the\O world\O !\O
train-510	The decor is very simple but comfortable .	The\O decor\B is\O very\O simple\O but\O comfortable\O .\O	The\O decor\O is\O very\O simple\B but\O comfortable\B .\O
train-511	First of all , this place is *not* romantic , as claimed by Citysearch 's editorial review .	First\O of\O all\O ,\O this\O place\B is\O *not*\O romantic\O ,\O as\O claimed\O by\O Citysearch\O 's\O editorial\O review\O .\O	First\O of\O all\O ,\O this\O place\O is\O *not*\B romantic\I ,\O as\O claimed\O by\O Citysearch\O 's\O editorial\O review\O .\O
train-512	Great Indian food and the service is incredible .	Great\O Indian\B food\I and\O the\O service\O is\O incredible\O .\O	Great\B Indian\O food\O and\O the\O service\O is\O incredible\O .\O
train-513	Great Indian food and the service is incredible .	Great\O Indian\O food\O and\O the\O service\B is\O incredible\O .\O	Great\O Indian\O food\O and\O the\O service\O is\O incredible\B .\O
train-514	My wife had the fried shrimp which are huge and loved it .	My\O wife\O had\O the\O fried\B shrimp\I which\O are\O huge\O and\O loved\O it\O .\O	My\O wife\O had\O the\O fried\O shrimp\O which\O are\O huge\B and\O loved\B it\O .\O
train-515	I have to say I have never had a disapointing meal here .	I\O have\O to\O say\O I\O have\O never\O had\O a\O disapointing\O meal\B here\O .\O	I\O have\O to\O say\O I\O have\O never\B had\I a\I disapointing\I meal\O here\O .\O
train-516	Love the scene first off- the place has a character and nice light to it..very fortunate , location wise .	Love\O the\O scene\B first\O off-\O the\O place\O has\O a\O character\O and\O nice\O light\O to\O it..very\O fortunate\O ,\O location\O wise\O .\O	Love\B the\O scene\O first\O off-\O the\O place\O has\O a\O character\O and\O nice\O light\O to\O it..very\O fortunate\O ,\O location\O wise\O .\O
train-517	Love the scene first off- the place has a character and nice light to it..very fortunate , location wise .	Love\O the\O scene\O first\O off-\O the\O place\B has\O a\O character\O and\O nice\O light\O to\O it..very\O fortunate\O ,\O location\O wise\O .\O	Love\O the\O scene\O first\O off-\O the\O place\O has\O a\O character\O and\O nice\B light\O to\O it..very\O fortunate\O ,\O location\O wise\O .\O
train-518	Love the scene first off- the place has a character and nice light to it..very fortunate , location wise .	Love\O the\O scene\O first\O off-\O the\O place\O has\O a\O character\O and\O nice\O light\O to\O it..very\O fortunate\O ,\O location\B wise\O .\O	Love\O the\O scene\O first\O off-\O the\O place\O has\O a\O character\O and\O nice\O light\O to\O it..very\O fortunate\B ,\O location\O wise\O .\O
train-519	Luckily we saved room for the BBQ Salmon , Sea Bass and Crispy Duck .	Luckily\O we\O saved\O room\O for\O the\O BBQ\B Salmon\I ,\O Sea\O Bass\O and\O Crispy\O Duck\O .\O	Luckily\B we\O saved\O room\O for\O the\O BBQ\O Salmon\O ,\O Sea\O Bass\O and\O Crispy\O Duck\O .\O
train-520	Luckily we saved room for the BBQ Salmon , Sea Bass and Crispy Duck .	Luckily\O we\O saved\O room\O for\O the\O BBQ\O Salmon\O ,\O Sea\B Bass\I and\O Crispy\O Duck\O .\O	Luckily\B we\O saved\O room\O for\O the\O BBQ\O Salmon\O ,\O Sea\O Bass\O and\O Crispy\O Duck\O .\O
train-521	Luckily we saved room for the BBQ Salmon , Sea Bass and Crispy Duck .	Luckily\O we\O saved\O room\O for\O the\O BBQ\O Salmon\O ,\O Sea\O Bass\O and\O Crispy\B Duck\I .\O	Luckily\B we\O saved\O room\O for\O the\O BBQ\O Salmon\O ,\O Sea\O Bass\O and\O Crispy\O Duck\O .\O
train-522	Service is fast and friendly .	Service\B is\O fast\O and\O friendly\O .\O	Service\O is\O fast\B and\O friendly\B .\O
train-523	The food is decent at best , and the ambience , well , it 's a matter of opinion , some may consider it to be a sweet thing , I thought it was just annoying .	The\O food\B is\O decent\O at\O best\O ,\O and\O the\O ambience\O ,\O well\O ,\O it\O 's\O a\O matter\O of\O opinion\O ,\O some\O may\O consider\O it\O to\O be\O a\O sweet\O thing\O ,\O I\O thought\O it\O was\O just\O annoying\O .\O	The\O food\O is\O decent\B at\O best\O ,\O and\O the\O ambience\O ,\O well\O ,\O it\O 's\O a\O matter\O of\O opinion\O ,\O some\O may\O consider\O it\O to\O be\O a\O sweet\O thing\O ,\O I\O thought\O it\O was\O just\O annoying\O .\O
train-524	The food is decent at best , and the ambience , well , it 's a matter of opinion , some may consider it to be a sweet thing , I thought it was just annoying .	The\O food\O is\O decent\O at\O best\O ,\O and\O the\O ambience\B ,\O well\O ,\O it\O 's\O a\O matter\O of\O opinion\O ,\O some\O may\O consider\O it\O to\O be\O a\O sweet\O thing\O ,\O I\O thought\O it\O was\O just\O annoying\O .\O	The\O food\O is\O decent\O at\O best\O ,\O and\O the\O ambience\O ,\O well\O ,\O it\O 's\O a\O matter\O of\O opinion\O ,\O some\O may\O consider\O it\O to\O be\O a\O sweet\O thing\O ,\O I\O thought\O it\O was\O just\O annoying\B .\O
train-525	I can not imagine a friendlier staff working in a restaurant .	I\O can\O not\O imagine\O a\O friendlier\O staff\B working\O in\O a\O restaurant\O .\O	I\O can\O not\O imagine\O a\O friendlier\B staff\O working\O in\O a\O restaurant\O .\O
train-526	I thanked my friend who recommended me this restaurant and will certainly recommend it to others .	I\O thanked\O my\O friend\O who\O recommended\O me\O this\O restaurant\B and\O will\O certainly\O recommend\O it\O to\O others\O .\O	I\O thanked\O my\O friend\O who\O recommended\O me\O this\O restaurant\O and\O will\O certainly\O recommend\B it\O to\O others\O .\O
train-527	I recently went to this restaurant with some co-workers for lunch and had an amazing time .	I\O recently\O went\O to\O this\O restaurant\B with\O some\O co-workers\O for\O lunch\O and\O had\O an\O amazing\O time\O .\O	I\O recently\O went\O to\O this\O restaurant\O with\O some\O co-workers\O for\O lunch\O and\O had\O an\O amazing\B time\I .\O
train-528	One would think we 'd get an apology or complimentary drinks - instead , we got a snobby waiter would n't even take our order for 15 minutes and gave us lip when we asked him to do so .	One\O would\O think\O we\O 'd\O get\O an\O apology\O or\O complimentary\O drinks\O -\O instead\O ,\O we\O got\O a\O snobby\O waiter\B would\O n't\O even\O take\O our\O order\O for\O 15\O minutes\O and\O gave\O us\O lip\O when\O we\O asked\O him\O to\O do\O so\O .\O	One\O would\O think\O we\O 'd\O get\O an\O apology\O or\O complimentary\O drinks\O -\O instead\O ,\O we\O got\O a\O snobby\B waiter\O would\O n't\O even\O take\O our\O order\O for\O 15\O minutes\O and\O gave\O us\O lip\O when\O we\O asked\O him\O to\O do\O so\O .\O
train-529	The fish was not fresh and the rice tasted old and stale .	The\O fish\O was\O not\O fresh\O and\O the\O rice\B tasted\O old\O and\O stale\O .\O	The\O fish\O was\O not\O fresh\O and\O the\O rice\O tasted\O old\B and\O stale\B .\O
train-530	The fish was not fresh and the rice tasted old and stale .	The\O fish\B was\O not\O fresh\O and\O the\O rice\O tasted\O old\O and\O stale\O .\O	The\O fish\O was\O not\B fresh\I and\O the\O rice\O tasted\O old\O and\O stale\O .\O
train-531	Also , the sandwiches ( nearing $ 7 ) did n't come with anything like chips or a side .	Also\O ,\O the\O sandwiches\B (\O nearing\O $\O 7\O )\O did\O n't\O come\O with\O anything\O like\O chips\O or\O a\O side\O .\O	Also\O ,\O the\O sandwiches\O (\O nearing\O $\O 7\O )\O did\O n't\O come\O with\O anything\O like\O chips\O or\O a\O side\O .\O
train-532	Be sure not to get anything other than bagels ! ..	Be\O sure\O not\O to\O get\O anything\O other\O than\O bagels\B !\O ..\O	Be\O sure\O not\O to\O get\O anything\O other\O than\O bagels\O !\O ..\O
train-533	Decent wine at reasonable prices .	Decent\O wine\B at\O reasonable\O prices\O .\O	Decent\B wine\O at\O reasonable\O prices\O .\O
train-534	Unique apppetizers .	Unique\O apppetizers\B .\O	Unique\B apppetizers\O .\O
train-535	Great food , good size menu , great service and an unpretensious setting .	Great\O food\B ,\O good\O size\O menu\O ,\O great\O service\O and\O an\O unpretensious\O setting\O .\O	Great\B food\O ,\O good\O size\O menu\O ,\O great\O service\O and\O an\O unpretensious\O setting\O .\O
train-536	Great food , good size menu , great service and an unpretensious setting .	Great\O food\O ,\O good\O size\O menu\B ,\O great\O service\O and\O an\O unpretensious\O setting\O .\O	Great\O food\O ,\O good\B size\I menu\O ,\O great\O service\O and\O an\O unpretensious\O setting\O .\O
train-537	Great food , good size menu , great service and an unpretensious setting .	Great\O food\O ,\O good\O size\O menu\O ,\O great\O service\B and\O an\O unpretensious\O setting\O .\O	Great\O food\O ,\O good\O size\O menu\O ,\O great\B service\O and\O an\O unpretensious\O setting\O .\O
train-538	Great food , good size menu , great service and an unpretensious setting .	Great\O food\O ,\O good\O size\O menu\O ,\O great\O service\O and\O an\O unpretensious\O setting\B .\O	Great\O food\O ,\O good\O size\O menu\O ,\O great\O service\O and\O an\O unpretensious\B setting\O .\O
train-539	The tuna and wasabe potatoes are excellent .	The\O tuna\B and\O wasabe\O potatoes\O are\O excellent\O .\O	The\O tuna\O and\O wasabe\O potatoes\O are\O excellent\B .\O
train-540	The tuna and wasabe potatoes are excellent .	The\O tuna\O and\O wasabe\B potatoes\I are\O excellent\O .\O	The\O tuna\O and\O wasabe\O potatoes\O are\O excellent\B .\O
train-541	Even though its good seafood , the prices are too high .	Even\O though\O its\O good\O seafood\B ,\O the\O prices\O are\O too\O high\O .\O	Even\O though\O its\O good\B seafood\O ,\O the\O prices\O are\O too\O high\O .\O
train-542	Enjoyed a very nice Caesar Salad while my wife had arugula and goat cheese ... .both very tasty .	Enjoyed\O a\O very\O nice\O Caesar\B Salad\I while\O my\O wife\O had\O arugula\O and\O goat\O cheese\O ...\O .both\O very\O tasty\O .\O	Enjoyed\B a\O very\O nice\B Caesar\O Salad\O while\O my\O wife\O had\O arugula\O and\O goat\O cheese\O ...\O .both\O very\O tasty\O .\O
train-543	Enjoyed a very nice Caesar Salad while my wife had arugula and goat cheese ... .both very tasty .	Enjoyed\O a\O very\O nice\O Caesar\O Salad\O while\O my\O wife\O had\O arugula\B and\I goat\I cheese\I ...\O .both\O very\O tasty\O .\O	Enjoyed\O a\O very\O nice\O Caesar\O Salad\O while\O my\O wife\O had\O arugula\O and\O goat\O cheese\O ...\O .both\O very\O tasty\B .\O
train-544	The food is reliable and the price is moderate .	The\O food\B is\O reliable\O and\O the\O price\O is\O moderate\O .\O	The\O food\O is\O reliable\B and\O the\O price\O is\O moderate\O .\O
train-545	Do n't miss Bloom 's on your next trip to Manhatten .	Do\O n't\O miss\O Bloom\B 's\I on\O your\O next\O trip\O to\O Manhatten\O .\O	Do\O n't\O miss\B Bloom\O 's\O on\O your\O next\O trip\O to\O Manhatten\O .\O
train-546	Great pizza for lunch place .	Great\O pizza\B for\O lunch\O place\O .\O	Great\B pizza\O for\O lunch\O place\O .\O
train-547	Great spot , whether looking for a couple of drinks or quiet dinner .	Great\O spot\B ,\O whether\O looking\O for\O a\O couple\O of\O drinks\O or\O quiet\O dinner\O .\O	Great\B spot\O ,\O whether\O looking\O for\O a\O couple\O of\O drinks\O or\O quiet\O dinner\O .\O
train-548	I also recommend the rice dishes or the different varieties of congee ( rice porridge ) .	I\O also\O recommend\O the\O rice\B dishes\I or\O the\O different\O varieties\O of\O congee\O (\O rice\O porridge\O )\O .\O	I\O also\O recommend\B the\O rice\O dishes\O or\O the\O different\O varieties\O of\O congee\O (\O rice\O porridge\O )\O .\O
train-549	I also recommend the rice dishes or the different varieties of congee ( rice porridge ) .	I\O also\O recommend\O the\O rice\O dishes\O or\O the\O different\O varieties\O of\O congee\B (\I rice\I porridge\I )\I .\O	I\O also\O recommend\B the\O rice\O dishes\O or\O the\O different\O varieties\O of\O congee\O (\O rice\O porridge\O )\O .\O
train-550	The quantity is also very good , you will come out satisfied .	The\O quantity\B is\O also\O very\O good\O ,\O you\O will\O come\O out\O satisfied\O .\O	The\O quantity\O is\O also\O very\O good\B ,\O you\O will\O come\O out\O satisfied\B .\O
train-551	Excellent atmosphere , delicious dishes good and friendly service .	Excellent\O atmosphere\O ,\O delicious\O dishes\O good\O and\O friendly\O service\B .\O	Excellent\O atmosphere\O ,\O delicious\O dishes\O good\B and\O friendly\B service\O .\O
train-552	Excellent atmosphere , delicious dishes good and friendly service .	Excellent\O atmosphere\B ,\O delicious\O dishes\O good\O and\O friendly\O service\O .\O	Excellent\B atmosphere\O ,\O delicious\O dishes\O good\O and\O friendly\O service\O .\O
train-553	Excellent atmosphere , delicious dishes good and friendly service .	Excellent\O atmosphere\O ,\O delicious\O dishes\B good\O and\O friendly\O service\O .\O	Excellent\O atmosphere\O ,\O delicious\B dishes\O good\O and\O friendly\O service\O .\O
train-554	I have never before eaten 40 pieces of relatively good nigiri .	I\O have\O never\O before\O eaten\O 40\O pieces\O of\O relatively\O good\O nigiri\B .\O	I\O have\O never\O before\O eaten\O 40\O pieces\O of\O relatively\O good\B nigiri\O .\O
train-555	I really loved the different and inovated touch that 's the cheff gives to the food .	I\O really\O loved\O the\O different\O and\O inovated\O touch\O that\O 's\O the\O cheff\B gives\O to\O the\O food\O .\O	I\O really\O loved\B the\O different\O and\O inovated\B touch\O that\O 's\O the\O cheff\O gives\O to\O the\O food\O .\O
train-556	With the exception of our lemon salad that had so much pepper on it that our eyes started watering , the food here was decent , not great .	With\O the\O exception\O of\O our\O lemon\O salad\O that\O had\O so\O much\O pepper\O on\O it\O that\O our\O eyes\O started\O watering\O ,\O the\O food\B here\O was\O decent\O ,\O not\O great\O .\O	With\O the\O exception\O of\O our\O lemon\O salad\O that\O had\O so\O much\O pepper\O on\O it\O that\O our\O eyes\O started\O watering\O ,\O the\O food\O here\O was\O decent\B ,\O not\B great\I .\O
train-557	With the exception of our lemon salad that had so much pepper on it that our eyes started watering , the food here was decent , not great .	With\O the\O exception\O of\O our\O lemon\B salad\I that\O had\O so\O much\O pepper\O on\O it\O that\O our\O eyes\O started\O watering\O ,\O the\O food\O here\O was\O decent\O ,\O not\O great\O .\O	With\O the\O exception\B of\O our\O lemon\O salad\O that\O had\O so\O much\O pepper\O on\O it\O that\O our\O eyes\O started\O watering\O ,\O the\O food\O here\O was\O decent\O ,\O not\O great\O .\O
train-558	We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order .	We\O were\O planning\O to\O get\O dessert\O but\O the\O waitress\B basically\O through\O the\O bill\O at\O us\O before\O we\O had\O a\O chance\O to\O order\O .\O	We\O were\O planning\O to\O get\O dessert\O but\O the\O waitress\O basically\O through\O the\O bill\O at\O us\O before\O we\O had\O a\O chance\O to\O order\O .\O
