s_id	sentence	target_tags	opinion_words_tags
train-1205	The pizza is the best if you like thin crusted pizza .	The\O pizza\B is\O the\O best\O if\O you\O like\O thin\O crusted\O pizza\O .\O	The\O pizza\O is\O the\O best\B if\O you\O like\O thin\O crusted\O pizza\O .\O
train-1206	Do n't expect to sit down inside though , there are only a few tables and they are always full .	Do\O n't\O expect\O to\O sit\O down\O inside\O though\O ,\O there\O are\O only\O a\O few\O tables\B and\O they\O are\O always\O full\O .\O	Do\O n't\O expect\O to\O sit\O down\O inside\O though\O ,\O there\O are\O only\O a\O few\B tables\O and\O they\O are\O always\O full\B .\O
train-1207	I recommend the garlic shrimp , okra ( bindi ) , and anything with lamb .	I\O recommend\O the\O garlic\B shrimp\I ,\O okra\O (\O bindi\O )\O ,\O and\O anything\O with\O lamb\O .\O	I\O recommend\B the\O garlic\O shrimp\O ,\O okra\O (\O bindi\O )\O ,\O and\O anything\O with\O lamb\O .\O
train-1208	I recommend the garlic shrimp , okra ( bindi ) , and anything with lamb .	I\O recommend\O the\O garlic\O shrimp\O ,\O okra\O (\O bindi\O )\O ,\O and\O anything\O with\O lamb\B .\O	I\O recommend\B the\O garlic\O shrimp\O ,\O okra\O (\O bindi\O )\O ,\O and\O anything\O with\O lamb\O .\O
train-1209	I recommend the garlic shrimp , okra ( bindi ) , and anything with lamb .	I\O recommend\O the\O garlic\O shrimp\O ,\O okra\B (\I bindi\I )\I ,\O and\O anything\O with\O lamb\O .\O	I\O recommend\B the\O garlic\O shrimp\O ,\O okra\O (\O bindi\O )\O ,\O and\O anything\O with\O lamb\O .\O
train-1210	All the pastas are fantastic and the homemade lasagna is some of the best that I have had in the City .	All\O the\O pastas\B are\O fantastic\O and\O the\O homemade\O lasagna\O is\O some\O of\O the\O best\O that\O I\O have\O had\O in\O the\O City\O .\O	All\O the\O pastas\O are\O fantastic\B and\O the\O homemade\O lasagna\O is\O some\O of\O the\O best\O that\O I\O have\O had\O in\O the\O City\O .\O
train-1211	All the pastas are fantastic and the homemade lasagna is some of the best that I have had in the City .	All\O the\O pastas\O are\O fantastic\O and\O the\O homemade\B lasagna\I is\O some\O of\O the\O best\O that\O I\O have\O had\O in\O the\O City\O .\O	All\O the\O pastas\O are\O fantastic\O and\O the\O homemade\O lasagna\O is\O some\O of\O the\O best\B that\O I\O have\O had\O in\O the\O City\O .\O
train-1212	From the incredible food , to the warm atmosphere , to the friendly service , this downtown neighborhood spot does n't miss a beat .	From\O the\O incredible\O food\B ,\O to\O the\O warm\O atmosphere\O ,\O to\O the\O friendly\O service\O ,\O this\O downtown\O neighborhood\O spot\O does\O n't\O miss\O a\O beat\O .\O	From\O the\O incredible\B food\O ,\O to\O the\O warm\O atmosphere\O ,\O to\O the\O friendly\O service\O ,\O this\O downtown\O neighborhood\O spot\O does\O n't\O miss\O a\O beat\O .\O
train-1213	From the incredible food , to the warm atmosphere , to the friendly service , this downtown neighborhood spot does n't miss a beat .	From\O the\O incredible\O food\O ,\O to\O the\O warm\O atmosphere\B ,\O to\O the\O friendly\O service\O ,\O this\O downtown\O neighborhood\O spot\O does\O n't\O miss\O a\O beat\O .\O	From\O the\O incredible\O food\O ,\O to\O the\O warm\B atmosphere\O ,\O to\O the\O friendly\O service\O ,\O this\O downtown\O neighborhood\O spot\O does\O n't\O miss\O a\O beat\O .\O
train-1214	From the incredible food , to the warm atmosphere , to the friendly service , this downtown neighborhood spot does n't miss a beat .	From\O the\O incredible\O food\O ,\O to\O the\O warm\O atmosphere\O ,\O to\O the\O friendly\O service\B ,\O this\O downtown\O neighborhood\O spot\O does\O n't\O miss\O a\O beat\O .\O	From\O the\O incredible\O food\O ,\O to\O the\O warm\O atmosphere\O ,\O to\O the\O friendly\B service\O ,\O this\O downtown\O neighborhood\O spot\O does\O n't\O miss\O a\O beat\O .\O
train-1215	good music , great food , speedy service affordable prices .	good\O music\B ,\O great\O food\O ,\O speedy\O service\O affordable\O prices\O .\O	good\B music\O ,\O great\O food\O ,\O speedy\O service\O affordable\O prices\O .\O
train-1216	good music , great food , speedy service affordable prices .	good\O music\O ,\O great\O food\B ,\O speedy\O service\O affordable\O prices\O .\O	good\O music\O ,\O great\B food\O ,\O speedy\O service\O affordable\O prices\O .\O
train-1217	good music , great food , speedy service affordable prices .	good\O music\O ,\O great\O food\O ,\O speedy\O service\B affordable\O prices\O .\O	good\O music\O ,\O great\O food\O ,\O speedy\B service\O affordable\O prices\O .\O
train-1218	good music , great food , speedy service affordable prices .	good\O music\O ,\O great\O food\O ,\O speedy\O service\O affordable\O prices\B .\O	good\O music\O ,\O great\O food\O ,\O speedy\O service\O affordable\B prices\O .\O
train-1219	If you go for the pre-theatre menu , it 's an even greater deal .	If\O you\O go\O for\O the\O pre-theatre\B menu\I ,\O it\O 's\O an\O even\O greater\O deal\O .\O	If\O you\O go\O for\O the\O pre-theatre\O menu\O ,\O it\O 's\O an\O even\O greater\B deal\O .\O
train-1220	Nha Trang , while being notorious for utter lack of comfort and decor , horribly slow wait staff and horribly quick meals , is one of the best vietnamese restaurants i 've ever been to . the pho is delicious and comes with very fresh vegtables .	Nha\O Trang\O ,\O while\O being\O notorious\O for\O utter\O lack\O of\O comfort\B and\O decor\O ,\O horribly\O slow\O wait\O staff\O and\O horribly\O quick\O meals\O ,\O is\O one\O of\O the\O best\O vietnamese\O restaurants\O i\O 've\O ever\O been\O to\O .\O the\O pho\O is\O delicious\O and\O comes\O with\O very\O fresh\O vegtables\O .\O	Nha\O Trang\O ,\O while\O being\O notorious\O for\O utter\O lack\B of\O comfort\O and\O decor\O ,\O horribly\O slow\O wait\O staff\O and\O horribly\O quick\O meals\O ,\O is\O one\O of\O the\O best\O vietnamese\O restaurants\O i\O 've\O ever\O been\O to\O .\O the\O pho\O is\O delicious\O and\O comes\O with\O very\O fresh\O vegtables\O .\O
train-1221	Nha Trang , while being notorious for utter lack of comfort and decor , horribly slow wait staff and horribly quick meals , is one of the best vietnamese restaurants i 've ever been to . the pho is delicious and comes with very fresh vegtables .	Nha\O Trang\O ,\O while\O being\O notorious\O for\O utter\O lack\O of\O comfort\O and\O decor\B ,\O horribly\O slow\O wait\O staff\O and\O horribly\O quick\O meals\O ,\O is\O one\O of\O the\O best\O vietnamese\O restaurants\O i\O 've\O ever\O been\O to\O .\O the\O pho\O is\O delicious\O and\O comes\O with\O very\O fresh\O vegtables\O .\O	Nha\O Trang\O ,\O while\O being\O notorious\O for\O utter\O lack\B of\O comfort\O and\O decor\O ,\O horribly\O slow\O wait\O staff\O and\O horribly\O quick\O meals\O ,\O is\O one\O of\O the\O best\O vietnamese\O restaurants\O i\O 've\O ever\O been\O to\O .\O the\O pho\O is\O delicious\O and\O comes\O with\O very\O fresh\O vegtables\O .\O
train-1222	Nha Trang , while being notorious for utter lack of comfort and decor , horribly slow wait staff and horribly quick meals , is one of the best vietnamese restaurants i 've ever been to . the pho is delicious and comes with very fresh vegtables .	Nha\O Trang\O ,\O while\O being\O notorious\O for\O utter\O lack\O of\O comfort\O and\O decor\O ,\O horribly\O slow\O wait\B staff\I and\O horribly\O quick\O meals\O ,\O is\O one\O of\O the\O best\O vietnamese\O restaurants\O i\O 've\O ever\O been\O to\O .\O the\O pho\O is\O delicious\O and\O comes\O with\O very\O fresh\O vegtables\O .\O	Nha\O Trang\O ,\O while\O being\O notorious\O for\O utter\O lack\O of\O comfort\O and\O decor\O ,\O horribly\B slow\I wait\O staff\O and\O horribly\O quick\O meals\O ,\O is\O one\O of\O the\O best\O vietnamese\O restaurants\O i\O 've\O ever\O been\O to\O .\O the\O pho\O is\O delicious\O and\O comes\O with\O very\O fresh\O vegtables\O .\O
train-1223	Nha Trang , while being notorious for utter lack of comfort and decor , horribly slow wait staff and horribly quick meals , is one of the best vietnamese restaurants i 've ever been to . the pho is delicious and comes with very fresh vegtables .	Nha\O Trang\O ,\O while\O being\O notorious\O for\O utter\O lack\O of\O comfort\O and\O decor\O ,\O horribly\O slow\O wait\O staff\O and\O horribly\O quick\O meals\B ,\O is\O one\O of\O the\O best\O vietnamese\O restaurants\O i\O 've\O ever\O been\O to\O .\O the\O pho\O is\O delicious\O and\O comes\O with\O very\O fresh\O vegtables\O .\O	Nha\O Trang\O ,\O while\O being\O notorious\O for\O utter\O lack\O of\O comfort\O and\O decor\O ,\O horribly\O slow\O wait\O staff\O and\O horribly\B quick\I meals\O ,\O is\O one\O of\O the\O best\O vietnamese\O restaurants\O i\O 've\O ever\O been\O to\O .\O the\O pho\O is\O delicious\O and\O comes\O with\O very\O fresh\O vegtables\O .\O
train-1224	Nha Trang , while being notorious for utter lack of comfort and decor , horribly slow wait staff and horribly quick meals , is one of the best vietnamese restaurants i 've ever been to . the pho is delicious and comes with very fresh vegtables .	Nha\O Trang\O ,\O while\O being\O notorious\O for\O utter\O lack\O of\O comfort\O and\O decor\O ,\O horribly\O slow\O wait\O staff\O and\O horribly\O quick\O meals\O ,\O is\O one\O of\O the\O best\O vietnamese\O restaurants\O i\O 've\O ever\O been\O to\O .\O the\O pho\B is\O delicious\O and\O comes\O with\O very\O fresh\O vegtables\O .\O	Nha\O Trang\O ,\O while\O being\O notorious\O for\O utter\O lack\O of\O comfort\O and\O decor\O ,\O horribly\O slow\O wait\O staff\O and\O horribly\O quick\O meals\O ,\O is\O one\O of\O the\O best\O vietnamese\O restaurants\O i\O 've\O ever\O been\O to\O .\O the\O pho\O is\O delicious\B and\O comes\O with\O very\O fresh\O vegtables\O .\O
train-1225	Nha Trang , while being notorious for utter lack of comfort and decor , horribly slow wait staff and horribly quick meals , is one of the best vietnamese restaurants i 've ever been to . the pho is delicious and comes with very fresh vegtables .	Nha\O Trang\O ,\O while\O being\O notorious\O for\O utter\O lack\O of\O comfort\O and\O decor\O ,\O horribly\O slow\O wait\O staff\O and\O horribly\O quick\O meals\O ,\O is\O one\O of\O the\O best\O vietnamese\O restaurants\O i\O 've\O ever\O been\O to\O .\O the\O pho\O is\O delicious\O and\O comes\O with\O very\O fresh\O vegtables\B .\O	Nha\O Trang\O ,\O while\O being\O notorious\O for\O utter\O lack\O of\O comfort\O and\O decor\O ,\O horribly\O slow\O wait\O staff\O and\O horribly\O quick\O meals\O ,\O is\O one\O of\O the\O best\O vietnamese\O restaurants\O i\O 've\O ever\O been\O to\O .\O the\O pho\O is\O delicious\O and\O comes\O with\O very\O fresh\B vegtables\O .\O
train-1226	Restaurant snobs need not bother , this is a small , neighborhood kind of place .	Restaurant\O snobs\O need\O not\O bother\O ,\O this\O is\O a\O small\O ,\O neighborhood\O kind\O of\O place\B .\O	Restaurant\O snobs\O need\O not\O bother\O ,\O this\O is\O a\O small\B ,\O neighborhood\O kind\O of\O place\O .\O
train-1227	The waitress remembers me and is very friendly , she knows what my regular is and that 's the fried mini buns with the condensed milk and the assorted fruits on beancurd .	The\O waitress\B remembers\O me\O and\O is\O very\O friendly\O ,\O she\O knows\O what\O my\O regular\O is\O and\O that\O 's\O the\O fried\O mini\O buns\O with\O the\O condensed\O milk\O and\O the\O assorted\O fruits\O on\O beancurd\O .\O	The\O waitress\O remembers\O me\O and\O is\O very\O friendly\B ,\O she\O knows\O what\O my\O regular\O is\O and\O that\O 's\O the\O fried\O mini\O buns\O with\O the\O condensed\O milk\O and\O the\O assorted\O fruits\O on\O beancurd\O .\O
train-1228	The waitress remembers me and is very friendly , she knows what my regular is and that 's the fried mini buns with the condensed milk and the assorted fruits on beancurd .	The\O waitress\O remembers\O me\O and\O is\O very\O friendly\O ,\O she\O knows\O what\O my\O regular\O is\O and\O that\O 's\O the\O fried\B mini\I buns\I with\I the\I condensed\I milk\I and\I the\I assorted\I fruits\I on\I beancurd\I .\O	The\O waitress\O remembers\O me\O and\O is\O very\O friendly\O ,\O she\O knows\O what\O my\O regular\B is\O and\O that\O 's\O the\O fried\O mini\O buns\O with\O the\O condensed\O milk\O and\O the\O assorted\O fruits\O on\O beancurd\O .\O
train-1229	When you 're sitting in their main dining room ( which has a spectacular , hand-painted high ceiling ) you 'd never know there was a world outside .	When\O you\O 're\O sitting\O in\O their\O main\O dining\O room\O (\O which\O has\O a\O spectacular\O ,\O hand-painted\O high\O ceiling\B )\O you\O 'd\O never\O know\O there\O was\O a\O world\O outside\O .\O	When\O you\O 're\O sitting\O in\O their\O main\O dining\O room\O (\O which\O has\O a\O spectacular\B ,\O hand-painted\B high\B ceiling\O )\O you\O 'd\O never\O know\O there\O was\O a\O world\O outside\O .\O
train-1230	When you 're sitting in their main dining room ( which has a spectacular , hand-painted high ceiling ) you 'd never know there was a world outside .	When\O you\O 're\O sitting\O in\O their\O main\B dining\I room\I (\O which\O has\O a\O spectacular\O ,\O hand-painted\O high\O ceiling\O )\O you\O 'd\O never\O know\O there\O was\O a\O world\O outside\O .\O	When\O you\O 're\O sitting\O in\O their\O main\O dining\O room\O (\O which\O has\O a\O spectacular\B ,\O hand-painted\O high\O ceiling\O )\O you\O 'd\O never\O know\O there\O was\O a\O world\O outside\O .\O
train-1231	But the best part about LS is the late night atmosphere , delightfully free of the BTs .	But\O the\O best\O part\O about\O LS\O is\O the\O late\O night\O atmosphere\B ,\O delightfully\O free\O of\O the\O BTs\O .\O	But\O the\O best\O part\O about\O LS\O is\O the\O late\O night\O atmosphere\O ,\O delightfully\B free\O of\O the\O BTs\O .\O
train-1232	After we got our sashimi order , I could not believe how small the portions were !	After\O we\O got\O our\O sashimi\B order\O ,\O I\O could\O not\O believe\O how\O small\O the\O portions\O were\O !\O	After\O we\O got\O our\O sashimi\O order\O ,\O I\O could\O not\O believe\O how\O small\B the\O portions\O were\O !\O
train-1233	After we got our sashimi order , I could not believe how small the portions were !	After\O we\O got\O our\O sashimi\O order\O ,\O I\O could\O not\O believe\O how\O small\O the\O portions\B were\O !\O	After\O we\O got\O our\O sashimi\O order\O ,\O I\O could\O not\O believe\O how\O small\B the\O portions\O were\O !\O
train-1234	I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats .	I\O have\O never\O better\O enjoyed\O humble\O root\B vegetables\I or\O a\O mushroom\O consomme\O -\O and\O this\O chef\O accomplishes\O without\O fats\O .\O	I\O have\O never\O better\B enjoyed\I humble\O root\O vegetables\O or\O a\O mushroom\O consomme\O -\O and\O this\O chef\O accomplishes\O without\O fats\O .\O
train-1235	I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats .	I\O have\O never\O better\O enjoyed\O humble\O root\O vegetables\O or\O a\O mushroom\B consomme\I -\O and\O this\O chef\O accomplishes\O without\O fats\O .\O	I\O have\O never\O better\B enjoyed\I humble\O root\O vegetables\O or\O a\O mushroom\O consomme\O -\O and\O this\O chef\O accomplishes\O without\O fats\O .\O
train-1236	After really enjoying ourselves at the bar we sat down at a table and had dinner .	After\O really\O enjoying\O ourselves\O at\O the\O bar\B we\O sat\O down\O at\O a\O table\O and\O had\O dinner\O .\O	After\O really\O enjoying\B ourselves\O at\O the\O bar\O we\O sat\O down\O at\O a\O table\O and\O had\O dinner\O .\O
train-1237	After really enjoying ourselves at the bar we sat down at a table and had dinner .	After\O really\O enjoying\O ourselves\O at\O the\O bar\O we\O sat\O down\O at\O a\O table\B and\O had\O dinner\O .\O	After\O really\O enjoying\B ourselves\O at\O the\O bar\O we\O sat\O down\O at\O a\O table\O and\O had\O dinner\O .\O
train-1238	After really enjoying ourselves at the bar we sat down at a table and had dinner .	After\O really\O enjoying\O ourselves\O at\O the\O bar\O we\O sat\O down\O at\O a\O table\O and\O had\O dinner\B .\O	After\O really\O enjoying\B ourselves\O at\O the\O bar\O we\O sat\O down\O at\O a\O table\O and\O had\O dinner\O .\O
train-1239	Sake collection was excellent ( Try Nanbu Bijin ) , but pricy .	Sake\B collection\I was\O excellent\O (\O Try\O Nanbu\O Bijin\O )\O ,\O but\O pricy\O .\O	Sake\O collection\O was\O excellent\B (\O Try\O Nanbu\O Bijin\O )\O ,\O but\O pricy\B .\O
train-1240	Sake collection was excellent ( Try Nanbu Bijin ) , but pricy .	Sake\O collection\O was\O excellent\O (\O Try\O Nanbu\B Bijin\I )\O ,\O but\O pricy\O .\O	Sake\O collection\O was\O excellent\O (\O Try\B Nanbu\O Bijin\O )\O ,\O but\O pricy\O .\O
train-1241	The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura .	The\O service\B was\O attentive\O without\O being\O overbearing\O and\O each\O dish\O we\O tried\O was\O wonderful\O from\O the\O spring\O rolls\O to\O the\O cod\O with\O pineapple\O tempura\O .\O	The\O service\O was\O attentive\B without\B being\I overbearing\I and\O each\O dish\O we\O tried\O was\O wonderful\O from\O the\O spring\O rolls\O to\O the\O cod\O with\O pineapple\O tempura\O .\O
train-1242	The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura .	The\O service\O was\O attentive\O without\O being\O overbearing\O and\O each\O dish\B we\O tried\O was\O wonderful\O from\O the\O spring\O rolls\O to\O the\O cod\O with\O pineapple\O tempura\O .\O	The\O service\O was\O attentive\O without\O being\O overbearing\O and\O each\O dish\O we\O tried\O was\O wonderful\B from\O the\O spring\O rolls\O to\O the\O cod\O with\O pineapple\O tempura\O .\O
train-1243	The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura .	The\O service\O was\O attentive\O without\O being\O overbearing\O and\O each\O dish\O we\O tried\O was\O wonderful\O from\O the\O spring\B rolls\I to\O the\O cod\O with\O pineapple\O tempura\O .\O	The\O service\O was\O attentive\O without\O being\O overbearing\O and\O each\O dish\O we\O tried\O was\O wonderful\B from\O the\O spring\O rolls\O to\O the\O cod\O with\O pineapple\O tempura\O .\O
train-1244	The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura .	The\O service\O was\O attentive\O without\O being\O overbearing\O and\O each\O dish\O we\O tried\O was\O wonderful\O from\O the\O spring\O rolls\O to\O the\O cod\B with\I pineapple\I tempura\I .\O	The\O service\O was\O attentive\O without\O being\O overbearing\O and\O each\O dish\O we\O tried\O was\O wonderful\B from\O the\O spring\O rolls\O to\O the\O cod\O with\O pineapple\O tempura\O .\O
train-1245	Fresh ingredients and everything is made to order .	Fresh\O ingredients\B and\O everything\O is\O made\O to\O order\O .\O	Fresh\B ingredients\O and\O everything\O is\O made\O to\O order\O .\O
train-1246	Ive been here a bunch of times now and the service is always outstanding .	Ive\O been\O here\O a\O bunch\O of\O times\O now\O and\O the\O service\B is\O always\O outstanding\O .\O	Ive\O been\O here\O a\O bunch\O of\O times\O now\O and\O the\O service\O is\O always\O outstanding\B .\O
train-1247	The food was pretty good , but a little flavorless and the portions very small , including dessert .	The\O food\B was\O pretty\O good\O ,\O but\O a\O little\O flavorless\O and\O the\O portions\O very\O small\O ,\O including\O dessert\O .\O	The\O food\O was\O pretty\O good\B ,\O but\O a\O little\O flavorless\B and\O the\O portions\O very\O small\O ,\O including\O dessert\O .\O
train-1248	The food was pretty good , but a little flavorless and the portions very small , including dessert .	The\O food\O was\O pretty\O good\O ,\O but\O a\O little\O flavorless\O and\O the\O portions\O very\O small\O ,\O including\O dessert\B .\O	The\O food\O was\O pretty\O good\O ,\O but\O a\O little\O flavorless\O and\O the\O portions\O very\O small\B ,\O including\O dessert\O .\O
train-1249	The food was pretty good , but a little flavorless and the portions very small , including dessert .	The\O food\O was\O pretty\O good\O ,\O but\O a\O little\O flavorless\O and\O the\O portions\B very\O small\O ,\O including\O dessert\O .\O	The\O food\O was\O pretty\O good\O ,\O but\O a\O little\O flavorless\O and\O the\O portions\O very\O small\B ,\O including\O dessert\O .\O
train-1250	The banana tower is an amazing dessert as well .	The\O banana\B tower\I is\O an\O amazing\O dessert\O as\O well\O .\O	The\O banana\O tower\O is\O an\O amazing\B dessert\O as\O well\O .\O
train-1251	The banana tower is an amazing dessert as well .	The\O banana\O tower\O is\O an\O amazing\O dessert\B as\O well\O .\O	The\O banana\O tower\O is\O an\O amazing\B dessert\O as\O well\O .\O
train-1252	The Pad thai , lad nar and various other dishes all look good on paper but , I 've had better thai food in less asthetically pleasing places .	The\O Pad\B thai\I ,\O lad\O nar\O and\O various\O other\O dishes\O all\O look\O good\O on\O paper\O but\O ,\O I\O 've\O had\O better\O thai\O food\O in\O less\O asthetically\O pleasing\O places\O .\O	The\O Pad\O thai\O ,\O lad\O nar\O and\O various\O other\O dishes\O all\O look\O good\B on\O paper\O but\O ,\O I\O 've\O had\O better\O thai\O food\O in\O less\O asthetically\O pleasing\O places\O .\O
train-1253	The Pad thai , lad nar and various other dishes all look good on paper but , I 've had better thai food in less asthetically pleasing places .	The\O Pad\O thai\O ,\O lad\B nar\I and\O various\O other\O dishes\O all\O look\O good\O on\O paper\O but\O ,\O I\O 've\O had\O better\O thai\O food\O in\O less\O asthetically\O pleasing\O places\O .\O	The\O Pad\O thai\O ,\O lad\O nar\O and\O various\O other\O dishes\O all\O look\O good\B on\O paper\O but\O ,\O I\O 've\O had\O better\O thai\O food\O in\O less\O asthetically\O pleasing\O places\O .\O
train-1254	The Pad thai , lad nar and various other dishes all look good on paper but , I 've had better thai food in less asthetically pleasing places .	The\O Pad\O thai\O ,\O lad\O nar\O and\O various\O other\O dishes\B all\O look\O good\O on\O paper\O but\O ,\O I\O 've\O had\O better\O thai\O food\O in\O less\O asthetically\O pleasing\O places\O .\O	The\O Pad\O thai\O ,\O lad\O nar\O and\O various\O other\O dishes\O all\O look\O good\B on\O paper\O but\O ,\O I\O 've\O had\O better\O thai\O food\O in\O less\O asthetically\O pleasing\O places\O .\O
train-1255	The Pad thai , lad nar and various other dishes all look good on paper but , I 've had better thai food in less asthetically pleasing places .	The\O Pad\O thai\O ,\O lad\O nar\O and\O various\O other\O dishes\O all\O look\O good\O on\O paper\O but\O ,\O I\O 've\O had\O better\O thai\B food\I in\O less\O asthetically\O pleasing\O places\O .\O	The\O Pad\O thai\O ,\O lad\O nar\O and\O various\O other\O dishes\O all\O look\O good\O on\O paper\O but\O ,\O I\O 've\O had\O better\B thai\O food\O in\O less\O asthetically\O pleasing\O places\O .\O
train-1256	The wait staff is pleasant , fun , and for the most part gorgeous ( in the wonderful aesthetic beautification way , not in that she's-way-cuter-than-me-that-b @ # $ * way ) .	The\O wait\B staff\I is\O pleasant\O ,\O fun\O ,\O and\O for\O the\O most\O part\O gorgeous\O (\O in\O the\O wonderful\O aesthetic\O beautification\O way\O ,\O not\O in\O that\O she's-way-cuter-than-me-that-b\O @\O #\O $\O *\O way\O )\O .\O	The\O wait\O staff\O is\O pleasant\B ,\O fun\B ,\O and\O for\O the\O most\O part\O gorgeous\B (\O in\O the\O wonderful\O aesthetic\O beautification\O way\O ,\O not\O in\O that\O she's-way-cuter-than-me-that-b\O @\O #\O $\O *\O way\O )\O .\O
train-1257	Aside from the Sea Urchin , the chef recommended an assortment of fish including Fatty Yellow Tail , Boton Shrimp , Blue Fin Torro ( Fatty Tuna ) , Sea Eel , etc .	Aside\O from\O the\O Sea\O Urchin\O ,\O the\O chef\O recommended\O an\O assortment\B of\I fish\I including\O Fatty\O Yellow\O Tail\O ,\O Boton\O Shrimp\O ,\O Blue\O Fin\O Torro\O (\O Fatty\O Tuna\O )\O ,\O Sea\O Eel\O ,\O etc\O .\O	Aside\O from\O the\O Sea\O Urchin\O ,\O the\O chef\O recommended\B an\O assortment\O of\O fish\O including\O Fatty\O Yellow\O Tail\O ,\O Boton\O Shrimp\O ,\O Blue\O Fin\O Torro\O (\O Fatty\O Tuna\O )\O ,\O Sea\O Eel\O ,\O etc\O .\O
train-1258	Aside from the Sea Urchin , the chef recommended an assortment of fish including Fatty Yellow Tail , Boton Shrimp , Blue Fin Torro ( Fatty Tuna ) , Sea Eel , etc .	Aside\O from\O the\O Sea\O Urchin\O ,\O the\O chef\O recommended\O an\O assortment\O of\O fish\O including\O Fatty\B Yellow\I Tail\I ,\O Boton\O Shrimp\O ,\O Blue\O Fin\O Torro\O (\O Fatty\O Tuna\O )\O ,\O Sea\O Eel\O ,\O etc\O .\O	Aside\O from\O the\O Sea\O Urchin\O ,\O the\O chef\O recommended\B an\O assortment\O of\O fish\O including\O Fatty\O Yellow\O Tail\O ,\O Boton\O Shrimp\O ,\O Blue\O Fin\O Torro\O (\O Fatty\O Tuna\O )\O ,\O Sea\O Eel\O ,\O etc\O .\O
train-1259	Aside from the Sea Urchin , the chef recommended an assortment of fish including Fatty Yellow Tail , Boton Shrimp , Blue Fin Torro ( Fatty Tuna ) , Sea Eel , etc .	Aside\O from\O the\O Sea\O Urchin\O ,\O the\O chef\O recommended\O an\O assortment\O of\O fish\O including\O Fatty\O Yellow\O Tail\O ,\O Boton\B Shrimp\I ,\O Blue\O Fin\O Torro\O (\O Fatty\O Tuna\O )\O ,\O Sea\O Eel\O ,\O etc\O .\O	Aside\O from\O the\O Sea\O Urchin\O ,\O the\O chef\O recommended\B an\O assortment\O of\O fish\O including\O Fatty\O Yellow\O Tail\O ,\O Boton\O Shrimp\O ,\O Blue\O Fin\O Torro\O (\O Fatty\O Tuna\O )\O ,\O Sea\O Eel\O ,\O etc\O .\O
train-1260	Aside from the Sea Urchin , the chef recommended an assortment of fish including Fatty Yellow Tail , Boton Shrimp , Blue Fin Torro ( Fatty Tuna ) , Sea Eel , etc .	Aside\O from\O the\O Sea\O Urchin\O ,\O the\O chef\O recommended\O an\O assortment\O of\O fish\O including\O Fatty\O Yellow\O Tail\O ,\O Boton\O Shrimp\O ,\O Blue\O Fin\O Torro\O (\O Fatty\O Tuna\O )\O ,\O Sea\B Eel\I ,\O etc\O .\O	Aside\O from\O the\O Sea\O Urchin\O ,\O the\O chef\O recommended\B an\O assortment\O of\O fish\O including\O Fatty\O Yellow\O Tail\O ,\O Boton\O Shrimp\O ,\O Blue\O Fin\O Torro\O (\O Fatty\O Tuna\O )\O ,\O Sea\O Eel\O ,\O etc\O .\O
train-1261	Aside from the Sea Urchin , the chef recommended an assortment of fish including Fatty Yellow Tail , Boton Shrimp , Blue Fin Torro ( Fatty Tuna ) , Sea Eel , etc .	Aside\O from\O the\O Sea\B Urchin\I ,\O the\O chef\O recommended\O an\O assortment\O of\O fish\O including\O Fatty\O Yellow\O Tail\O ,\O Boton\O Shrimp\O ,\O Blue\O Fin\O Torro\O (\O Fatty\O Tuna\O )\O ,\O Sea\O Eel\O ,\O etc\O .\O	Aside\O from\O the\O Sea\O Urchin\O ,\O the\O chef\O recommended\B an\O assortment\O of\O fish\O including\O Fatty\O Yellow\O Tail\O ,\O Boton\O Shrimp\O ,\O Blue\O Fin\O Torro\O (\O Fatty\O Tuna\O )\O ,\O Sea\O Eel\O ,\O etc\O .\O
train-1262	Aside from the Sea Urchin , the chef recommended an assortment of fish including Fatty Yellow Tail , Boton Shrimp , Blue Fin Torro ( Fatty Tuna ) , Sea Eel , etc .	Aside\O from\O the\O Sea\O Urchin\O ,\O the\O chef\O recommended\O an\O assortment\O of\O fish\O including\O Fatty\O Yellow\O Tail\O ,\O Boton\O Shrimp\O ,\O Blue\B Fin\I Torro\I (\I Fatty\I Tuna\I )\I ,\O Sea\O Eel\O ,\O etc\O .\O	Aside\O from\O the\O Sea\O Urchin\O ,\O the\O chef\O recommended\B an\O assortment\O of\O fish\O including\O Fatty\O Yellow\O Tail\O ,\O Boton\O Shrimp\O ,\O Blue\O Fin\O Torro\O (\O Fatty\O Tuna\O )\O ,\O Sea\O Eel\O ,\O etc\O .\O
train-1263	We ordered a tuna melt - it came with out cheese which just made it a tuna sandwich .	We\O ordered\O a\O tuna\B melt\I -\O it\O came\O with\O out\O cheese\O which\O just\O made\O it\O a\O tuna\O sandwich\O .\O	We\O ordered\O a\O tuna\O melt\O -\O it\O came\O with\B out\I cheese\O which\O just\O made\O it\O a\O tuna\O sandwich\O .\O
