s_id	sentence	target_tags	opinion_words_tags
train-685	Sells for the same as a netbook without sacrificing size .	Sells\O for\O the\O same\O as\O a\O netbook\O without\O sacrificing\O size\B .\O	Sells\O for\O the\O same\O as\O a\O netbook\O without\O sacrificing\B size\O .\O
train-686	the laptop preformed pretty well .	the\O laptop\O preformed\B pretty\O well\O .\O	the\O laptop\O preformed\O pretty\O well\B .\O
train-687	Great laptop for school , easy to use for beginners in the household .	Great\O laptop\O for\O school\O ,\O easy\O to\O use\B for\O beginners\O in\O the\O household\O .\O	Great\O laptop\O for\O school\O ,\O easy\B to\O use\O for\O beginners\O in\O the\O household\O .\O
train-688	This purchase opened me to the world of Macbooks , and I am impressed with the intuition of the design , the beauty of the product , and the excellent technological advances associated with it .	This\O purchase\O opened\O me\O to\O the\O world\O of\O Macbooks\O ,\O and\O I\O am\O impressed\O with\O the\O intuition\O of\O the\O design\B ,\O the\O beauty\O of\O the\O product\O ,\O and\O the\O excellent\O technological\O advances\O associated\O with\O it\O .\O	This\O purchase\O opened\O me\O to\O the\O world\O of\O Macbooks\O ,\O and\O I\O am\O impressed\B with\O the\O intuition\O of\O the\O design\O ,\O the\O beauty\O of\O the\O product\O ,\O and\O the\O excellent\O technological\O advances\O associated\O with\O it\O .\O
train-689	This purchase opened me to the world of Macbooks , and I am impressed with the intuition of the design , the beauty of the product , and the excellent technological advances associated with it .	This\O purchase\O opened\O me\O to\O the\O world\O of\O Macbooks\O ,\O and\O I\O am\O impressed\O with\O the\O intuition\O of\O the\O design\O ,\O the\O beauty\B of\O the\O product\O ,\O and\O the\O excellent\O technological\O advances\O associated\O with\O it\O .\O	This\O purchase\O opened\O me\O to\O the\O world\O of\O Macbooks\O ,\O and\O I\O am\O impressed\B with\O the\O intuition\O of\O the\O design\O ,\O the\O beauty\O of\O the\O product\O ,\O and\O the\O excellent\O technological\O advances\O associated\O with\O it\O .\O
train-690	I loaded windows 7 via Bootcamp and it works flawlessly !	I\O loaded\O windows\B 7\I via\O Bootcamp\O and\O it\O works\O flawlessly\O !\O	I\O loaded\O windows\O 7\O via\O Bootcamp\O and\O it\O works\O flawlessly\B !\O
train-691	I loaded windows 7 via Bootcamp and it works flawlessly !	I\O loaded\O windows\O 7\O via\O Bootcamp\B and\O it\O works\O flawlessly\O !\O	I\O loaded\O windows\O 7\O via\O Bootcamp\O and\O it\O works\O flawlessly\B !\O
train-692	The overall build quality of the unit is excellent and she 'd recommend it to anyone else looking for a netbook .	The\O overall\O build\B quality\I of\O the\O unit\O is\O excellent\O and\O she\O 'd\O recommend\O it\O to\O anyone\O else\O looking\O for\O a\O netbook\O .\O	The\O overall\O build\O quality\O of\O the\O unit\O is\O excellent\B and\O she\O 'd\O recommend\B it\O to\O anyone\O else\O looking\O for\O a\O netbook\O .\O
train-693	Comfterbale to use light easy to transport .	Comfterbale\O to\O use\B light\O easy\O to\O transport\O .\O	Comfterbale\B to\O use\O light\O easy\O to\O transport\O .\O
train-694	Comfterbale to use light easy to transport .	Comfterbale\O to\O use\O light\O easy\O to\O transport\B .\O	Comfterbale\O to\O use\O light\O easy\B to\O transport\O .\O
train-695	True quality at a great price !	True\O quality\B at\O a\O great\O price\O !\O	True\B quality\O at\O a\O great\O price\O !\O
train-696	True quality at a great price !	True\O quality\O at\O a\O great\O price\B !\O	True\O quality\O at\O a\O great\B price\O !\O
train-697	I hate the display screen and I have done everything I could do the change it .	I\O hate\O the\O display\B screen\I and\O I\O have\O done\O everything\O I\O could\O do\O the\O change\O it\O .\O	I\O hate\B the\O display\O screen\O and\O I\O have\O done\O everything\O I\O could\O do\O the\O change\O it\O .\O
train-698	I love to write and play with graphics and html programming and my new Toshiba works great on both !	I\O love\O to\O write\O and\O play\O with\O graphics\O and\O html\O programming\O and\O my\O new\O Toshiba\O works\B great\O on\O both\O !\O	I\O love\O to\O write\O and\O play\O with\O graphics\O and\O html\O programming\O and\O my\O new\O Toshiba\O works\O great\B on\O both\O !\O
train-699	This just keeps having it 's hard drive replaced !	This\O just\O keeps\O having\O it\O 's\O hard\B drive\I replaced\O !\O	This\O just\O keeps\O having\O it\O 's\O hard\O drive\O replaced\B !\O
train-700	My laptop now has no battery .	My\O laptop\O now\O has\O no\O battery\B .\O	My\O laptop\O now\O has\O no\B battery\O .\O
train-701	Sound card is limited though .	Sound\B card\I is\O limited\O though\O .\O	Sound\O card\O is\O limited\B though\O .\O
train-702	Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor ( such as works for windows ) , but iwork is cheap compared to office .	Only\O other\O thing\O is\O that\O if\O you\O are\O using\O this\O for\O document\O creation\O Apple\O doesnt\O provide\O any\O kind\O of\O word\O processor\O (\O such\O as\O works\O for\O windows\O )\O ,\O but\O iwork\B is\O cheap\O compared\O to\O office\O .\O	Only\O other\O thing\O is\O that\O if\O you\O are\O using\O this\O for\O document\O creation\O Apple\O doesnt\O provide\O any\O kind\O of\O word\O processor\O (\O such\O as\O works\O for\O windows\O )\O ,\O but\O iwork\O is\O cheap\B compared\O to\O office\O .\O
train-703	Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor ( such as works for windows ) , but iwork is cheap compared to office .	Only\O other\O thing\O is\O that\O if\O you\O are\O using\O this\O for\O document\O creation\O Apple\O doesnt\O provide\O any\O kind\O of\O word\B processor\I (\O such\O as\O works\O for\O windows\O )\O ,\O but\O iwork\O is\O cheap\O compared\O to\O office\O .\O	Only\O other\O thing\O is\O that\O if\O you\O are\O using\O this\O for\O document\O creation\O Apple\O doesnt\B provide\I any\O kind\O of\O word\O processor\O (\O such\O as\O works\O for\O windows\O )\O ,\O but\O iwork\O is\O cheap\O compared\O to\O office\O .\O
train-704	Keyboard is great but primary and secondary control buttons could be more durable .	Keyboard\B is\O great\O but\O primary\O and\O secondary\O control\O buttons\O could\O be\O more\O durable\O .\O	Keyboard\O is\O great\B but\O primary\O and\O secondary\O control\O buttons\O could\O be\O more\O durable\O .\O
train-705	Keyboard is great but primary and secondary control buttons could be more durable .	Keyboard\O is\O great\O but\O primary\O and\O secondary\O control\B buttons\I could\O be\O more\O durable\O .\O	Keyboard\O is\O great\O but\O primary\O and\O secondary\O control\O buttons\O could\O be\O more\O durable\B .\O
train-706	Features like the font are very block-like and old school .	Features\O like\O the\O font\B are\O very\O block-like\O and\O old\O school\O .\O	Features\O like\O the\O font\O are\O very\O block-like\B and\O old\B school\O .\O
train-707	Features like the font are very block-like and old school .	Features\B like\O the\O font\O are\O very\O block-like\O and\O old\O school\O .\O	Features\O like\O the\O font\O are\O very\O block-like\B and\O old\B school\O .\O
train-708	Mostly I love the drag and drop feature .	Mostly\O I\O love\O the\O drag\B and\I drop\I feature\I .\O	Mostly\O I\O love\B the\O drag\O and\O drop\O feature\O .\O
train-709	It is a REAL touchpad , not the toy I saw in other brands .	It\O is\O a\O REAL\O touchpad\B ,\O not\O the\O toy\O I\O saw\O in\O other\O brands\O .\O	It\O is\O a\O REAL\B touchpad\O ,\O not\O the\O toy\O I\O saw\O in\O other\O brands\O .\O
train-710	The only problems are the sound isnt very loud I have to wear headphones .	The\O only\O problems\O are\O the\O sound\B isnt\O very\O loud\O I\O have\O to\O wear\O headphones\O .\O	The\O only\O problems\O are\O the\O sound\O isnt\B very\I loud\I I\O have\O to\O wear\O headphones\O .\O
train-711	The sound is a bit quiet if you 're on a plane , this can easily be overcome with a decent pair of head phones .	The\O sound\B is\O a\O bit\O quiet\O if\O you\O 're\O on\O a\O plane\O ,\O this\O can\O easily\O be\O overcome\O with\O a\O decent\O pair\O of\O head\O phones\O .\O	The\O sound\O is\O a\O bit\O quiet\B if\O you\O 're\O on\O a\O plane\O ,\O this\O can\O easily\O be\O overcome\O with\O a\O decent\O pair\O of\O head\O phones\O .\O
train-712	I connect a LaCie 2Big external drive via the firewire 800 interface , which is useful for Time Machine .	I\O connect\O a\O LaCie\B 2Big\I external\I drive\I via\O the\O firewire\O 800\O interface\O ,\O which\O is\O useful\O for\O Time\O Machine\O .\O	I\O connect\O a\O LaCie\O 2Big\O external\O drive\O via\O the\O firewire\O 800\O interface\O ,\O which\O is\O useful\B for\O Time\O Machine\O .\O
train-713	I connect a LaCie 2Big external drive via the firewire 800 interface , which is useful for Time Machine .	I\O connect\O a\O LaCie\O 2Big\O external\O drive\O via\O the\O firewire\B 800\I interface\I ,\O which\O is\O useful\O for\O Time\O Machine\O .\O	I\O connect\O a\O LaCie\O 2Big\O external\O drive\O via\O the\O firewire\O 800\O interface\O ,\O which\O is\O useful\B for\O Time\O Machine\O .\O
train-714	I connect a LaCie 2Big external drive via the firewire 800 interface , which is useful for Time Machine .	I\O connect\O a\O LaCie\O 2Big\O external\O drive\O via\O the\O firewire\O 800\O interface\O ,\O which\O is\O useful\O for\O Time\B Machine\I .\O	I\O connect\O a\O LaCie\O 2Big\O external\O drive\O via\O the\O firewire\O 800\O interface\O ,\O which\O is\O useful\B for\O Time\O Machine\O .\O
train-715	For the not so good , I got the stock screen - which is VERY glossy .	For\O the\O not\O so\O good\O ,\O I\O got\O the\O stock\B screen\I -\O which\O is\O VERY\O glossy\O .\O	For\O the\O not\O so\O good\O ,\O I\O got\O the\O stock\O screen\O -\O which\O is\O VERY\O glossy\B .\O
train-716	Sometimes the screen even goes black on this computer .	Sometimes\O the\O screen\B even\O goes\O black\O on\O this\O computer\O .\O	Sometimes\O the\O screen\O even\O goes\O black\B on\O this\O computer\O .\O
train-717	But the screen size is not that bad for email and web browsing .	But\O the\O screen\B size\I is\O not\O that\O bad\O for\O email\O and\O web\O browsing\O .\O	But\O the\O screen\O size\O is\O not\B that\I bad\I for\O email\O and\O web\O browsing\O .\O
train-718	But the screen size is not that bad for email and web browsing .	But\O the\O screen\O size\O is\O not\O that\O bad\O for\O email\O and\O web\B browsing\I .\O	But\O the\O screen\O size\O is\O not\B that\I bad\I for\O email\O and\O web\O browsing\O .\O
train-719	The much lauded combined touch pad and clicker is a nightmare .	The\O much\O lauded\O combined\B touch\I pad\I and\I clicker\I is\O a\O nightmare\O .\O	The\O much\O lauded\O combined\O touch\O pad\O and\O clicker\O is\O a\O nightmare\B .\O
train-720	Laptops are usually used on the go , so why not give you a better battery ?	Laptops\O are\O usually\O used\O on\O the\O go\O ,\O so\O why\O not\O give\O you\O a\O better\O battery\B ?\O	Laptops\O are\O usually\O used\O on\O the\O go\O ,\O so\O why\O not\O give\O you\O a\O better\B battery\O ?\O
train-721	The only thing that can be updated is the video , other than that you 're all set .	The\O only\O thing\O that\O can\O be\O updated\O is\O the\O video\B ,\O other\O than\O that\O you\O 're\O all\O set\O .\O	The\O only\O thing\O that\O can\O be\O updated\B is\O the\O video\O ,\O other\O than\O that\O you\O 're\O all\O set\O .\O
train-722	We also use Paralles so we can run virtual machines of Windows XP Professional , Windows 7 Home Premium , Windows Server Enterprise 2003 , and Windows Server 2008 Enterprise .	We\O also\O use\O Paralles\B so\O we\O can\O run\O virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\O Server\O 2008\O Enterprise\O .\O	We\O also\O use\B Paralles\O so\O we\O can\O run\O virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\O Server\O 2008\O Enterprise\O .\O
train-723	We also use Paralles so we can run virtual machines of Windows XP Professional , Windows 7 Home Premium , Windows Server Enterprise 2003 , and Windows Server 2008 Enterprise .	We\O also\O use\O Paralles\O so\O we\O can\O run\O virtual\O machines\O of\O Windows\B XP\I Professional\I ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\O Server\O 2008\O Enterprise\O .\O	We\O also\O use\O Paralles\O so\O we\O can\O run\B virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\O Server\O 2008\O Enterprise\O .\O
train-724	We also use Paralles so we can run virtual machines of Windows XP Professional , Windows 7 Home Premium , Windows Server Enterprise 2003 , and Windows Server 2008 Enterprise .	We\O also\O use\O Paralles\O so\O we\O can\O run\O virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\B 7\I Home\I Premium\I ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\O Server\O 2008\O Enterprise\O .\O	We\O also\O use\O Paralles\O so\O we\O can\O run\B virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\O Server\O 2008\O Enterprise\O .\O
train-725	We also use Paralles so we can run virtual machines of Windows XP Professional , Windows 7 Home Premium , Windows Server Enterprise 2003 , and Windows Server 2008 Enterprise .	We\O also\O use\O Paralles\O so\O we\O can\O run\O virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\B Server\I Enterprise\I 2003\I ,\O and\O Windows\O Server\O 2008\O Enterprise\O .\O	We\O also\O use\O Paralles\O so\O we\O can\O run\B virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\O Server\O 2008\O Enterprise\O .\O
train-726	We also use Paralles so we can run virtual machines of Windows XP Professional , Windows 7 Home Premium , Windows Server Enterprise 2003 , and Windows Server 2008 Enterprise .	We\O also\O use\O Paralles\O so\O we\O can\O run\O virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\B Server\I 2008\I Enterprise\I .\O	We\O also\O use\O Paralles\O so\O we\O can\O run\B virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\O Server\O 2008\O Enterprise\O .\O
train-727	We also use Paralles so we can run virtual machines of Windows XP Professional , Windows 7 Home Premium , Windows Server Enterprise 2003 , and Windows Server 2008 Enterprise .	We\O also\O use\O Paralles\O so\O we\O can\O run\O virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\B Server\I 2008\I Enterprise\I .\O	We\O also\O use\O Paralles\O so\O we\O can\O run\B virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\O Server\O 2008\O Enterprise\O .\O
train-728	We also use Paralles so we can run virtual machines of Windows XP Professional , Windows 7 Home Premium , Windows Server Enterprise 2003 , and Windows Server 2008 Enterprise .	We\O also\O use\O Paralles\O so\O we\O can\O run\O virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\B 7\I Home\I Premium\I ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\O Server\O 2008\O Enterprise\O .\O	We\O also\O use\O Paralles\O so\O we\O can\O run\B virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\O Server\O 2008\O Enterprise\O .\O
train-729	We also use Paralles so we can run virtual machines of Windows XP Professional , Windows 7 Home Premium , Windows Server Enterprise 2003 , and Windows Server 2008 Enterprise .	We\O also\O use\O Paralles\O so\O we\O can\O run\O virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\B Server\I Enterprise\I 2003\I ,\O and\O Windows\O Server\O 2008\O Enterprise\O .\O	We\O also\O use\O Paralles\O so\O we\O can\O run\B virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\O Server\O 2008\O Enterprise\O .\O
train-730	We also use Paralles so we can run virtual machines of Windows XP Professional , Windows 7 Home Premium , Windows Server Enterprise 2003 , and Windows Server 2008 Enterprise .	We\O also\O use\O Paralles\O so\O we\O can\O run\O virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\B Server\I 2008\I Enterprise\I .\O	We\O also\O use\O Paralles\O so\O we\O can\O run\B virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\O Server\O 2008\O Enterprise\O .\O
train-731	We also use Paralles so we can run virtual machines of Windows XP Professional , Windows 7 Home Premium , Windows Server Enterprise 2003 , and Windows Server 2008 Enterprise .	We\O also\O use\O Paralles\O so\O we\O can\O run\O virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\B Server\I 2008\I Enterprise\I .\O	We\O also\O use\O Paralles\O so\O we\O can\O run\B virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\O Server\O 2008\O Enterprise\O .\O
train-732	We also use Paralles so we can run virtual machines of Windows XP Professional , Windows 7 Home Premium , Windows Server Enterprise 2003 , and Windows Server 2008 Enterprise .	We\O also\O use\O Paralles\O so\O we\O can\O run\O virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\B Server\I 2008\I Enterprise\I .\O	We\O also\O use\O Paralles\O so\O we\O can\O run\B virtual\O machines\O of\O Windows\O XP\O Professional\O ,\O Windows\O 7\O Home\O Premium\O ,\O Windows\O Server\O Enterprise\O 2003\O ,\O and\O Windows\O Server\O 2008\O Enterprise\O .\O
train-733	I was disappointed when I realized that the keyboard does n't light up on this model .	I\O was\O disappointed\O when\O I\O realized\O that\O the\O keyboard\B does\O n't\O light\O up\O on\O this\O model\O .\O	I\O was\O disappointed\B when\O I\O realized\O that\O the\O keyboard\O does\B n't\I light\I up\I on\O this\O model\O .\O
train-734	Ease of use is just one of the benefits I love about my Mac .	Ease\O of\O use\B is\O just\O one\O of\O the\O benefits\O I\O love\O about\O my\O Mac\O .\O	Ease\B of\O use\O is\O just\O one\O of\O the\O benefits\B I\O love\B about\O my\O Mac\O .\O
train-735	Strengths : Well - shaped Weaknesses : A bad videocard !	Strengths\O :\O Well\O -\O shaped\O Weaknesses\O :\O A\O bad\O videocard\B !\O	Strengths\O :\O Well\O -\O shaped\O Weaknesses\B :\O A\O bad\B videocard\O !\O
train-736	Strengths : Well - shaped Weaknesses : A bad videocard !	Strengths\O :\O Well\O -\O shaped\B Weaknesses\O :\O A\O bad\O videocard\O !\O	Strengths\O :\O Well\B -\O shaped\O Weaknesses\O :\O A\O bad\O videocard\O !\O
train-737	With Windows laptops a wireless mouse is an absolute must .	With\O Windows\O laptops\O a\O wireless\B mouse\I is\O an\O absolute\O must\O .\O	With\O Windows\O laptops\O a\O wireless\O mouse\O is\O an\O absolute\O must\B .\O
train-738	It did n't come with any software installed outside of windows media , but for the price , I was very pleased with the condition and the overall product .	It\O did\O n't\O come\O with\O any\O software\B installed\O outside\O of\O windows\O media\O ,\O but\O for\O the\O price\O ,\O I\O was\O very\O pleased\O with\O the\O condition\O and\O the\O overall\O product\O .\O	It\O did\B n't\I come\I with\I any\O software\O installed\O outside\O of\O windows\O media\O ,\O but\O for\O the\O price\O ,\O I\O was\O very\O pleased\O with\O the\O condition\O and\O the\O overall\O product\O .\O
train-739	It did n't come with any software installed outside of windows media , but for the price , I was very pleased with the condition and the overall product .	It\O did\O n't\O come\O with\O any\O software\O installed\O outside\O of\O windows\O media\O ,\O but\O for\O the\O price\B ,\O I\O was\O very\O pleased\O with\O the\O condition\O and\O the\O overall\O product\O .\O	It\O did\O n't\O come\O with\O any\O software\O installed\O outside\O of\O windows\O media\O ,\O but\O for\O the\O price\O ,\O I\O was\O very\O pleased\B with\O the\O condition\O and\O the\O overall\O product\O .\O
train-740	It pretty much does everything we could ever need , and looks great to boot .	It\O pretty\O much\O does\O everything\O we\O could\O ever\O need\O ,\O and\O looks\O great\O to\O boot\B .\O	It\O pretty\O much\O does\O everything\O we\O could\O ever\O need\O ,\O and\O looks\O great\B to\O boot\O .\O
train-741	Keyboard is great , very quiet for all the typing that I do .	Keyboard\B is\O great\O ,\O very\O quiet\O for\O all\O the\O typing\O that\O I\O do\O .\O	Keyboard\O is\O great\B ,\O very\O quiet\B for\O all\O the\O typing\O that\O I\O do\O .\O
train-742	It is good to know that I can mobilize without having to worry about the battery life .	It\O is\O good\O to\O know\O that\O I\O can\O mobilize\O without\O having\O to\O worry\O about\O the\O battery\B life\I .\O	It\O is\O good\O to\O know\O that\O I\O can\O mobilize\O without\B having\I to\I worry\I about\I the\O battery\O life\O .\O
train-743	Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one , so back it went to get the correct drive .	Now\O I\O had\O not\O tried\O to\O use\O this\O since\O the\O disc\B drive\I had\O been\O replaced\O and\O after\O taking\O it\O back\O to\O the\O Geek\O Squad\O I\O found\O out\O they\O had\O accidently\O not\O used\O the\O right\O drive\O when\O they\O replaced\O the\O first\O one\O ,\O so\O back\O it\O went\O to\O get\O the\O correct\O drive\O .\O	Now\O I\O had\O not\O tried\O to\O use\O this\O since\O the\O disc\O drive\O had\O been\O replaced\B and\O after\O taking\O it\O back\O to\O the\O Geek\O Squad\O I\O found\O out\O they\O had\O accidently\O not\O used\O the\O right\O drive\O when\O they\O replaced\O the\O first\O one\O ,\O so\O back\O it\O went\O to\O get\O the\O correct\O drive\O .\O
train-744	Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers .	Strong\O performance\B in\O this\O device\O makes\O use\O of\O fun\O and\O a\O strong\O sense\O of\O the\O era\O of\O speed\O This\O device\O serves\O all\O modern\O requirements\O is\O a\O very\O strong\O game\O and\O is\O very\O useful\O for\O designers\O .\O	Strong\O performance\O in\O this\O device\O makes\O use\O of\O fun\O and\O a\O strong\B sense\O of\O the\O era\O of\O speed\O This\O device\O serves\O all\O modern\O requirements\O is\O a\O very\O strong\O game\O and\O is\O very\O useful\O for\O designers\O .\O
train-745	WIth the upgraded memory , the MacBook Pro never has an issue running many many applications at once !	WIth\O the\O upgraded\B memory\I ,\O the\O MacBook\O Pro\O never\O has\O an\O issue\O running\O many\O many\O applications\O at\O once\O !\O	WIth\O the\O upgraded\O memory\O ,\O the\O MacBook\O Pro\O never\B has\I an\I issue\I running\O many\O many\O applications\O at\O once\O !\O
train-746	The battery life was shorter than expected .	The\O battery\B life\I was\O shorter\O than\O expected\O .\O	The\O battery\O life\O was\O shorter\B than\O expected\O .\O
train-747	I also got the added bonus of a 30 '' HD Monitor , which really helps to extend my screen and keep my eyes fresh !	I\O also\O got\O the\O added\O bonus\O of\O a\O 30\B ''\I HD\I Monitor\I ,\O which\O really\O helps\O to\O extend\O my\O screen\O and\O keep\O my\O eyes\O fresh\O !\O	I\O also\O got\O the\O added\B bonus\I of\O a\O 30\O ''\O HD\O Monitor\O ,\O which\O really\O helps\O to\O extend\O my\O screen\O and\O keep\O my\O eyes\O fresh\O !\O
train-748	I also got the added bonus of a 30 '' HD Monitor , which really helps to extend my screen and keep my eyes fresh !	I\O also\O got\O the\O added\O bonus\O of\O a\O 30\O ''\O HD\O Monitor\O ,\O which\O really\O helps\O to\O extend\O my\O screen\B and\O keep\O my\O eyes\O fresh\O !\O	I\O also\O got\O the\O added\O bonus\O of\O a\O 30\O ''\O HD\O Monitor\O ,\O which\O really\O helps\O to\O extend\B my\O screen\O and\O keep\O my\O eyes\O fresh\O !\O
train-749	The touchpad is extremely sensitive , which is the only drawback .	The\O touchpad\B is\O extremely\O sensitive\O ,\O which\O is\O the\O only\O drawback\O .\O	The\O touchpad\O is\O extremely\O sensitive\B ,\O which\O is\O the\O only\O drawback\B .\O
train-750	It is short on space , and downloads always had problems being completed , or were said to be ' corrupted ' .	It\O is\O short\O on\O space\B ,\O and\O downloads\O always\O had\O problems\O being\O completed\O ,\O or\O were\O said\O to\O be\O '\O corrupted\O '\O .\O	It\O is\O short\B on\O space\O ,\O and\O downloads\O always\O had\O problems\O being\O completed\O ,\O or\O were\O said\O to\O be\O '\O corrupted\O '\O .\O
train-751	It is short on space , and downloads always had problems being completed , or were said to be ' corrupted ' .	It\O is\O short\O on\O space\O ,\O and\O downloads\B always\O had\O problems\O being\O completed\O ,\O or\O were\O said\O to\O be\O '\O corrupted\O '\O .\O	It\O is\O short\B on\O space\O ,\O and\O downloads\O always\O had\O problems\O being\O completed\O ,\O or\O were\O said\O to\O be\O '\O corrupted\O '\O .\O
train-752	after much effort and 10 days ASUS replaced itThe WiFi is very weak .	after\O much\O effort\O and\O 10\O days\O ASUS\O replaced\O itThe\O WiFi\B is\O very\O weak\O .\O	after\O much\O effort\O and\O 10\O days\O ASUS\O replaced\O itThe\O WiFi\O is\O very\O weak\B .\O
train-753	I bought this laptop and found its TAB is not functioning .	I\O bought\O this\O laptop\O and\O found\O its\O TAB\B is\O not\O functioning\O .\O	I\O bought\O this\O laptop\O and\O found\O its\O TAB\O is\O not\B functioning\I .\O
train-754	The screen is very large and crystal clear with amazing colors and resolution .	The\O screen\B is\O very\O large\O and\O crystal\O clear\O with\O amazing\O colors\O and\O resolution\O .\O	The\O screen\O is\O very\O large\B and\O crystal\O clear\B with\O amazing\O colors\O and\O resolution\O .\O
train-755	The screen is very large and crystal clear with amazing colors and resolution .	The\O screen\O is\O very\O large\O and\O crystal\O clear\O with\O amazing\O colors\B and\O resolution\O .\O	The\O screen\O is\O very\O large\O and\O crystal\O clear\O with\O amazing\B colors\O and\O resolution\O .\O
train-756	The screen is very large and crystal clear with amazing colors and resolution .	The\O screen\O is\O very\O large\O and\O crystal\O clear\O with\O amazing\O colors\O and\O resolution\B .\O	The\O screen\O is\O very\O large\O and\O crystal\O clear\O with\O amazing\B colors\O and\O resolution\O .\O
train-757	I was sorly disapointed to discover that HP ( what I thought was a reputable company ) would n't honor the warrenty when the fan blade fell apart .	I\O was\O sorly\O disapointed\O to\O discover\O that\O HP\O (\O what\O I\O thought\O was\O a\O reputable\O company\O )\O would\O n't\O honor\O the\O warrenty\B when\O the\O fan\O blade\O fell\O apart\O .\O	I\O was\O sorly\B disapointed\I to\O discover\O that\O HP\O (\O what\O I\O thought\O was\O a\O reputable\O company\O )\O would\O n't\O honor\O the\O warrenty\O when\O the\O fan\O blade\O fell\O apart\O .\O
train-758	I was sorly disapointed to discover that HP ( what I thought was a reputable company ) would n't honor the warrenty when the fan blade fell apart .	I\O was\O sorly\O disapointed\O to\O discover\O that\O HP\O (\O what\O I\O thought\O was\O a\O reputable\O company\O )\O would\O n't\O honor\O the\O warrenty\O when\O the\O fan\B blade\I fell\O apart\O .\O	I\O was\O sorly\O disapointed\O to\O discover\O that\O HP\O (\O what\O I\O thought\O was\O a\O reputable\O company\O )\O would\O n't\O honor\O the\O warrenty\O when\O the\O fan\O blade\O fell\B apart\I .\O
